Date,Mode,Ridership,Pct_PrePandemic
10/16/2022,Buses,705073,0.7
10/16/2022,LIRR,80395,0.88
10/16/2022,MetroNorth,85438,0.81
10/16/2022,AccessARide,15338,0.84
10/16/2022,StatenIsland,898969,106
10/16/2022,Bridges_Tunnels,1385,37
10/17/2022,Subways,3314497,0.58
10/17/2022,Buses,1430672,0.63
10/17/2022,LIRR,182855,0.58
10/17/2022,MetroNorth,170716,0.59
10/17/2022,AccessARide,24045,0.81
10/17/2022,StatenIsland,860596,93
10/17/2022,Bridges_Tunnels,6952,39
10/18/2022,Subways,3693627,0.64
10/18/2022,Buses,1510826,0.67
10/18/2022,LIRR,199026,0.63
10/18/2022,MetroNorth,191540,0.66
10/18/2022,AccessARide,26135,0.88
10/18/2022,StatenIsland,894481,96
10/18/2022,Bridges_Tunnels,7917,44
10/19/2022,Subways,3814404,0.66
10/19/2022,Buses,1545140,0.69
10/19/2022,LIRR,202921,0.65
10/19/2022,MetroNorth,185202,0.64
10/19/2022,AccessARide,28002,0.94
10/19/2022,StatenIsland,916246,99
10/19/2022,Bridges_Tunnels,7934,44
10/20/2022,Subways,3810901,0.66
10/20/2022,Buses,1532692,0.68
10/20/2022,LIRR,201886,0.64
10/20/2022,MetroNorth,180234,0.62
10/20/2022,AccessARide,27649,0.93
10/20/2022,StatenIsland,970479,105
10/20/2022,Bridges_Tunnels,7784,44
10/21/2022,Subways,3570334,0.62
10/21/2022,Buses,1452280,0.64
10/21/2022,LIRR,185797,0.59
10/21/2022,MetroNorth,166539,0.57
10/21/2022,AccessARide,26385,0.89
10/21/2022,StatenIsland,997993,108
10/21/2022,Bridges_Tunnels,6848,38
10/22/2022,Subways,2430406,0.73
10/22/2022,Buses,916539,0.66
10/22/2022,LIRR,97921,0.86
10/22/2022,MetroNorth,122863,0.81
10/22/2022,AccessARide,15832,0.9
10/22/2022,StatenIsland,970862,103
10/22/2022,Bridges_Tunnels,90,2
10/23/2022,Subways,1740520,0.71
10/23/2022,Buses,668183,0.67
10/23/2022,LIRR,76024,0.83
10/23/2022,MetroNorth,83665,0.8
10/23/2022,AccessARide,14434,0.79
10/23/2022,StatenIsland,872119,103
10/23/2022,Bridges_Tunnels,19,1
10/24/2022,Subways,3357840,0.58
10/24/2022,Buses,1432728,0.64
10/24/2022,LIRR,182390,0.58
10/24/2022,MetroNorth,161772,0.56
10/24/2022,AccessARide,24643,0.83
10/24/2022,StatenIsland,887372,96
10/24/2022,Bridges_Tunnels,6929,39
10/25/2022,Subways,3712582,0.65
10/25/2022,Buses,1512725,0.67
10/25/2022,LIRR,200671,0.64
10/25/2022,MetroNorth,183507,0.63
10/25/2022,AccessARide,27080,0.91
10/25/2022,StatenIsland,903935,97
10/25/2022,Bridges_Tunnels,7864,44
10/26/2022,Subways,3794534,0.66
10/26/2022,Buses,1539557,0.68
10/26/2022,LIRR,201843,0.64
10/26/2022,MetroNorth,181254,0.62
10/26/2022,AccessARide,27891,0.94
10/26/2022,StatenIsland,932571,100
10/26/2022,Bridges_Tunnels,7978,45
10/27/2022,Subways,3892985,0.68
10/27/2022,Buses,1543031,0.68
10/27/2022,LIRR,196789,0.63
10/27/2022,MetroNorth,179032,0.62
10/27/2022,AccessARide,28035,0.94
10/27/2022,StatenIsland,971657,105
10/27/2022,Bridges_Tunnels,7848,44
10/28/2022,Subways,3624748,0.63
10/28/2022,Buses,1455834,0.65
10/28/2022,LIRR,179633,0.57
10/28/2022,MetroNorth,159109,0.55
10/28/2022,AccessARide,26237,0.88
10/28/2022,StatenIsland,992291,107
10/28/2022,Bridges_Tunnels,6647,37
10/29/2022,Subways,2440601,0.73
10/29/2022,Buses,912721,0.66
10/29/2022,LIRR,86888,0.77
10/29/2022,MetroNorth,102975,0.68
10/29/2022,AccessARide,15778,0.89
10/29/2022,StatenIsland,949043,100
10/29/2022,Bridges_Tunnels,42,1
10/30/2022,Subways,1875953,0.76
10/30/2022,Buses,711004,0.71
10/30/2022,LIRR,69358,0.76
10/30/2022,MetroNorth,80576,0.77
10/30/2022,AccessARide,15324,0.83
10/30/2022,StatenIsland,903170,107
10/30/2022,Bridges_Tunnels,5,0
10/31/2022,Subways,3410892,0.59
10/31/2022,Buses,1394453,0.62
10/31/2022,LIRR,177547,0.56
10/31/2022,MetroNorth,157055,0.54
10/31/2022,AccessARide,24178,0.81
10/31/2022,StatenIsland,862337,93
10/31/2022,Bridges_Tunnels,6759,38
11/1/2022,Subways,3706707,0.66
11/1/2022,Buses,1501329,0.69
11/1/2022,LIRR,196102,0.6
11/1/2022,MetroNorth,178425,0.62
11/1/2022,AccessARide,26993,0.86
11/1/2022,StatenIsland,911552,97
11/1/2022,Bridges_Tunnels,7756,46
11/2/2022,Subways,3788123,0.67
11/2/2022,Buses,1549724,0.71
11/2/2022,LIRR,198277,0.6
11/2/2022,MetroNorth,181158,0.63
11/2/2022,AccessARide,28493,0.91
11/2/2022,StatenIsland,918835,97
11/2/2022,Bridges_Tunnels,7788,46
11/3/2022,Subways,3802455,0.67
11/3/2022,Buses,1521975,0.7
11/3/2022,LIRR,197940,0.6
11/3/2022,MetroNorth,178498,0.62
11/3/2022,AccessARide,28364,0.91
11/3/2022,StatenIsland,941513,100
11/3/2022,Bridges_Tunnels,7676,45
11/4/2022,Subways,3586358,0.64
11/4/2022,Buses,1459619,0.67
11/4/2022,LIRR,180084,0.55
11/4/2022,MetroNorth,161378,0.56
11/4/2022,AccessARide,27340,0.88
11/4/2022,StatenIsland,975347,103
11/4/2022,Bridges_Tunnels,6813,40
11/5/2022,Subways,2449943,0.78
11/5/2022,Buses,918127,0.7
11/5/2022,LIRR,96845,0.84
11/5/2022,MetroNorth,110793,0.73
11/5/2022,AccessARide,16790,0.99
11/5/2022,StatenIsland,940206,103
11/5/2022,Bridges_Tunnels,2628,76
11/6/2022,Subways,2116063,0.84
11/6/2022,Buses,648085,0.65
11/6/2022,LIRR,92648,0.98
11/6/2022,MetroNorth,94517,0.91
11/6/2022,AccessARide,13926,0.74
11/6/2022,StatenIsland,779295,95
11/6/2022,Bridges_Tunnels,3122,102
11/7/2022,Subways,3456868,0.61
11/7/2022,Buses,1478731,0.68
11/7/2022,LIRR,190295,0.58
11/7/2022,MetroNorth,168401,0.59
11/7/2022,AccessARide,26193,0.84
11/7/2022,StatenIsland,901997,96
11/7/2022,Bridges_Tunnels,7365,43
11/8/2022,Subways,3431700,0.61
11/8/2022,Buses,1356894,0.62
11/8/2022,LIRR,201028,0.61
11/8/2022,MetroNorth,183142,0.64
11/8/2022,AccessARide,25939,0.83
11/8/2022,StatenIsland,888462,94
11/8/2022,Bridges_Tunnels,6463,38
11/9/2022,Subways,3772030,0.67
11/9/2022,Buses,1517250,0.69
11/9/2022,LIRR,199030,0.61
11/9/2022,MetroNorth,180581,0.63
11/9/2022,AccessARide,28589,0.92
11/9/2022,StatenIsland,921392,98
11/9/2022,Bridges_Tunnels,7722,45
11/10/2022,Subways,3802230,0.67
11/10/2022,Buses,1516812,0.69
11/10/2022,LIRR,203722,0.62
11/10/2022,MetroNorth,180584,0.63
11/10/2022,AccessARide,28385,0.91
11/10/2022,StatenIsland,976695,104
11/10/2022,Bridges_Tunnels,7749,46
11/11/2022,Subways,2994708,1.19
11/11/2022,Buses,1077574,1.08
11/11/2022,LIRR,172756,1.83
11/11/2022,MetroNorth,154511,1.48
11/11/2022,AccessARide,20634,1.1
11/11/2022,StatenIsland,870209,106
11/11/2022,Bridges_Tunnels,4558,149
11/12/2022,Subways,2431419,0.77
11/12/2022,Buses,893837,0.68
11/12/2022,LIRR,94911,0.82
11/12/2022,MetroNorth,106101,0.7
11/12/2022,AccessARide,15153,0.89
11/12/2022,StatenIsland,889070,98
11/12/2022,Bridges_Tunnels,2262,65
11/13/2022,Subways,1794024,0.71
11/13/2022,Buses,662034,0.66
11/13/2022,LIRR,76869,0.81
11/13/2022,MetroNorth,76460,0.73
11/13/2022,AccessARide,15544,0.83
11/13/2022,StatenIsland,859975,104
11/13/2022,Bridges_Tunnels,1658,54
11/14/2022,Subways,3401075,0.6
11/14/2022,Buses,1441705,0.66
11/14/2022,LIRR,181582,0.55
11/14/2022,MetroNorth,165573,0.58
11/14/2022,AccessARide,25728,0.82
11/14/2022,StatenIsland,889804,94
11/14/2022,Bridges_Tunnels,7135,42
11/15/2022,Subways,3713627,0.66
11/15/2022,Buses,1483782,0.68
11/15/2022,LIRR,196179,0.6
11/15/2022,MetroNorth,182790,0.64
11/15/2022,AccessARide,28155,0.9
11/15/2022,StatenIsland,903257,96
11/15/2022,Bridges_Tunnels,7776,46
11/16/2022,Subways,3751773,0.67
11/16/2022,Buses,1484607,0.68
11/16/2022,LIRR,194893,0.59
11/16/2022,MetroNorth,179233,0.63
11/16/2022,AccessARide,28574,0.92
11/16/2022,StatenIsland,912685,97
11/16/2022,Bridges_Tunnels,7589,45
11/17/2022,Subways,3797815,0.67
11/17/2022,Buses,1493119,0.68
11/17/2022,LIRR,193797,0.59
11/17/2022,MetroNorth,178147,0.62
11/17/2022,AccessARide,28778,0.92
11/17/2022,StatenIsland,962670,102
11/17/2022,Bridges_Tunnels,7633,45
11/18/2022,Subways,3539202,0.63
11/18/2022,Buses,1412974,0.65
11/18/2022,LIRR,183576,0.56
11/18/2022,MetroNorth,161777,0.57
11/18/2022,AccessARide,27236,0.87
11/18/2022,StatenIsland,981421,104
11/18/2022,Bridges_Tunnels,6546,38
11/19/2022,Subways,2323449,0.74
11/19/2022,Buses,864766,0.66
11/19/2022,LIRR,97654,0.85
11/19/2022,MetroNorth,101076,0.67
11/19/2022,AccessARide,16076,0.95
11/19/2022,StatenIsland,929687,102
11/19/2022,Bridges_Tunnels,1630,47
11/20/2022,Subways,1721187,0.68
11/20/2022,Buses,645986,0.65
11/20/2022,LIRR,74524,0.79
11/20/2022,MetroNorth,74870,0.72
11/20/2022,AccessARide,15556,0.83
11/20/2022,StatenIsland,830876,101
11/20/2022,Bridges_Tunnels,1079,35
11/21/2022,Subways,3363626,0.6
11/21/2022,Buses,1393031,0.64
11/21/2022,LIRR,185570,0.57
11/21/2022,MetroNorth,166517,0.58
11/21/2022,AccessARide,25766,0.83
11/21/2022,StatenIsland,896487,95
11/21/2022,Bridges_Tunnels,7017,41
11/22/2022,Subways,3548882,0.63
11/22/2022,Buses,1447618,0.66
11/22/2022,LIRR,200264,0.61
11/22/2022,MetroNorth,183771,0.64
11/22/2022,AccessARide,27957,0.9
11/22/2022,StatenIsland,982740,104
11/22/2022,Bridges_Tunnels,7462,44
11/23/2022,Subways,3263998,0.58
11/23/2022,Buses,1358016,0.62
11/23/2022,LIRR,210438,0.64
11/23/2022,MetroNorth,184135,0.64
11/23/2022,AccessARide,25032,0.8
11/23/2022,StatenIsland,983719,104
11/23/2022,Bridges_Tunnels,6862,40
11/24/2022,Subways,1382266,0.55
11/24/2022,Buses,515903,0.52
11/24/2022,LIRR,90771,0.96
11/24/2022,MetroNorth,90057,0.87
11/24/2022,AccessARide,18369,0.98
11/24/2022,StatenIsland,859064,104
11/24/2022,Bridges_Tunnels,2006,65
11/25/2022,Subways,2058658,0.82
11/25/2022,Buses,842892,0.85
11/25/2022,LIRR,163354,1.73
11/25/2022,MetroNorth,148368,1.43
11/25/2022,AccessARide,12834,0.68
11/25/2022,StatenIsland,766290,93
11/25/2022,Bridges_Tunnels,3361,110
11/26/2022,Subways,1999608,0.63
11/26/2022,Buses,781665,0.59
11/26/2022,LIRR,105304,0.91
11/26/2022,MetroNorth,106685,0.71
11/26/2022,AccessARide,12576,0.74
11/26/2022,StatenIsland,852829,94
11/26/2022,Bridges_Tunnels,2286,66
11/27/2022,Subways,1476228,0.59
11/27/2022,Buses,562073,0.56
11/27/2022,LIRR,79973,0.85
11/27/2022,MetroNorth,76680,0.74
11/27/2022,AccessARide,13063,0.69
11/27/2022,StatenIsland,814703,99
11/27/2022,Bridges_Tunnels,1408,46
11/28/2022,Subways,3265971,0.58
11/28/2022,Buses,1397963,0.64
11/28/2022,LIRR,186710,0.57
11/28/2022,MetroNorth,163694,0.57
11/28/2022,AccessARide,24969,0.8
11/28/2022,StatenIsland,904337,96
11/28/2022,Bridges_Tunnels,7120,42
11/29/2022,Subways,3596894,0.64
11/29/2022,Buses,1455294,0.66
11/29/2022,LIRR,192494,0.59
11/29/2022,MetroNorth,181370,0.63
11/29/2022,AccessARide,27009,0.87
11/29/2022,StatenIsland,891057,94
11/29/2022,Bridges_Tunnels,7510,44
11/30/2022,Subways,3568413,0.63
11/30/2022,Buses,1356729,0.62
11/30/2022,LIRR,189152,0.58
11/30/2022,MetroNorth,177367,0.62
11/30/2022,AccessARide,26469,0.85
11/30/2022,StatenIsland,857882,91
11/30/2022,Bridges_Tunnels,7204,42
12/1/2022,Subways,3770495,0.71
12/1/2022,Buses,1459934,0.73
12/1/2022,LIRR,181825,0.58
12/1/2022,MetroNorth,166856,0.6
12/1/2022,AccessARide,27018,0.93
12/1/2022,StatenIsland,931376,105
12/1/2022,Bridges_Tunnels,7538,48
12/2/2022,Subways,3600504,0.67
12/2/2022,Buses,1395642,0.7
12/2/2022,LIRR,172860,0.55
12/2/2022,MetroNorth,152746,0.55
12/2/2022,AccessARide,27007,0.93
12/2/2022,StatenIsland,933219,105
12/2/2022,Bridges_Tunnels,6576,42
12/3/2022,Subways,2291687,0.69
12/3/2022,Buses,760109,0.6
12/3/2022,LIRR,87730,0.68
12/3/2022,MetroNorth,89976,0.57
12/3/2022,AccessARide,15540,0.9
12/3/2022,StatenIsland,815868,92
12/3/2022,Bridges_Tunnels,1467,30
12/4/2022,Subways,1990479,0.78
12/4/2022,Buses,681713,0.7
12/4/2022,LIRR,81381,0.76
12/4/2022,MetroNorth,80173,0.75
12/4/2022,AccessARide,15763,0.88
12/4/2022,StatenIsland,804122,101
12/4/2022,Bridges_Tunnels,1266,37
12/5/2022,Subways,3481640,0.65
12/5/2022,Buses,1429308,0.71
12/5/2022,LIRR,183238,0.58
12/5/2022,MetroNorth,164873,0.59
12/5/2022,AccessARide,26409,0.91
12/5/2022,StatenIsland,873767,99
12/5/2022,Bridges_Tunnels,7013,45
12/6/2022,Subways,3753299,0.7
12/6/2022,Buses,1414979,0.71
12/6/2022,LIRR,195892,0.62
12/6/2022,MetroNorth,178862,0.64
12/6/2022,AccessARide,27305,0.94
12/6/2022,StatenIsland,878388,99
12/6/2022,Bridges_Tunnels,7447,48
12/7/2022,Subways,3835333,0.72
12/7/2022,Buses,1442871,0.72
12/7/2022,LIRR,194436,0.62
12/7/2022,MetroNorth,178345,0.64
12/7/2022,AccessARide,27941,0.96
12/7/2022,StatenIsland,899007,101
12/7/2022,Bridges_Tunnels,7526,48
12/8/2022,Subways,3931499,0.74
12/8/2022,Buses,1480877,0.74
12/8/2022,LIRR,192958,0.61
12/8/2022,MetroNorth,182314,0.65
12/8/2022,AccessARide,28292,0.97
12/8/2022,StatenIsland,948091,107
12/8/2022,Bridges_Tunnels,7541,48
12/9/2022,Subways,3710928,0.69
12/9/2022,Buses,1386473,0.69
12/9/2022,LIRR,185104,0.59
12/9/2022,MetroNorth,165147,0.59
12/9/2022,AccessARide,26213,0.9
12/9/2022,StatenIsland,964167,109
12/9/2022,Bridges_Tunnels,6379,41
12/10/2022,Subways,2663493,0.8
12/10/2022,Buses,869320,0.69
12/10/2022,LIRR,112142,0.88
12/10/2022,MetroNorth,119858,0.76
12/10/2022,AccessARide,16232,0.94
12/10/2022,StatenIsland,900034,102
12/10/2022,Bridges_Tunnels,1873,38
12/11/2022,Subways,1865579,0.73
12/11/2022,Buses,618870,0.63
12/11/2022,LIRR,77607,0.73
12/11/2022,MetroNorth,74273,0.69
12/11/2022,AccessARide,14949,0.84
12/11/2022,StatenIsland,777867,98
12/11/2022,Bridges_Tunnels,1103,32
12/12/2022,Subways,3466978,0.65
12/12/2022,Buses,1384864,0.69
12/12/2022,LIRR,182973,0.58
12/12/2022,MetroNorth,163516,0.59
12/12/2022,AccessARide,25771,0.88
12/12/2022,StatenIsland,876300,99
12/12/2022,Bridges_Tunnels,6838,44
12/13/2022,Subways,3763568,0.7
12/13/2022,Buses,1437228,0.72
12/13/2022,LIRR,197613,0.63
12/13/2022,MetroNorth,183214,0.66
12/13/2022,AccessARide,28234,0.97
12/13/2022,StatenIsland,908198,103
12/13/2022,Bridges_Tunnels,7570,49
12/14/2022,Subways,3777173,0.71
12/14/2022,Buses,1435020,0.72
12/14/2022,LIRR,196921,0.62
12/14/2022,MetroNorth,183484,0.66
12/14/2022,AccessARide,29081,1
12/14/2022,StatenIsland,940858,106
12/14/2022,Bridges_Tunnels,7400,47
12/15/2022,Subways,3726154,0.7
12/15/2022,Buses,1363160,0.68
12/15/2022,LIRR,191261,0.61
12/15/2022,MetroNorth,173709,0.62
12/15/2022,AccessARide,27034,0.93
12/15/2022,StatenIsland,931870,105
12/15/2022,Bridges_Tunnels,7001,45
12/16/2022,Subways,3270016,0.61
12/16/2022,Buses,1221634,0.61
12/16/2022,LIRR,170615,0.54
12/16/2022,MetroNorth,151244,0.54
12/16/2022,AccessARide,24074,0.83
12/16/2022,StatenIsland,917332,104
12/16/2022,Bridges_Tunnels,5823,37
12/17/2022,Subways,2577771,0.78
12/17/2022,Buses,884283,0.7
12/17/2022,LIRR,114272,0.89
12/17/2022,MetroNorth,123286,0.78
12/17/2022,AccessARide,16788,0.97
12/17/2022,StatenIsland,933667,106
12/17/2022,Bridges_Tunnels,2071,42
12/18/2022,Subways,1967199,0.77
12/18/2022,Buses,668994,0.68
12/18/2022,LIRR,87146,0.82
12/18/2022,MetroNorth,87425,0.81
12/18/2022,AccessARide,16036,0.9
12/18/2022,StatenIsland,842911,106
12/18/2022,Bridges_Tunnels,1487,44
12/19/2022,Subways,3381411,0.63
12/19/2022,Buses,1352455,0.68
12/19/2022,LIRR,178278,0.56
12/19/2022,MetroNorth,159383,0.57
12/19/2022,AccessARide,25529,0.88
12/19/2022,StatenIsland,886717,100
12/19/2022,Bridges_Tunnels,6591,42
12/20/2022,Subways,3586084,0.67
12/20/2022,Buses,1398728,0.7
12/20/2022,LIRR,191991,0.61
12/20/2022,MetroNorth,173346,0.62
12/20/2022,AccessARide,27148,0.93
12/20/2022,StatenIsland,923333,104
12/20/2022,Bridges_Tunnels,7046,45
12/21/2022,Subways,3563236,0.67
12/21/2022,Buses,1393290,0.7
12/21/2022,LIRR,191684,0.61
12/21/2022,MetroNorth,168379,0.6
12/21/2022,AccessARide,28480,0.98
12/21/2022,StatenIsland,953676,108
12/21/2022,Bridges_Tunnels,6993,45
12/22/2022,Subways,3187083,0.6
12/22/2022,Buses,1269330,0.63
12/22/2022,LIRR,177675,0.56
12/22/2022,MetroNorth,147366,0.53
12/22/2022,AccessARide,25244,0.87
12/22/2022,StatenIsland,936662,106
12/22/2022,Bridges_Tunnels,5728,37
12/23/2022,Subways,2738016,0.51
12/23/2022,Buses,1057686,0.53
12/23/2022,LIRR,163716,0.52
12/23/2022,MetroNorth,138857,0.5
12/23/2022,AccessARide,20359,0.7
12/23/2022,StatenIsland,812831,92
12/23/2022,Bridges_Tunnels,4523,29
12/24/2022,Subways,1411469,0.43
12/24/2022,Buses,497129,0.39
12/24/2022,LIRR,61701,0.48
12/24/2022,MetroNorth,60373,0.38
12/24/2022,AccessARide,12759,0.74
12/24/2022,StatenIsland,746316,84
12/24/2022,Bridges_Tunnels,1304,26
12/25/2022,Subways,1008452,0.4
12/25/2022,Buses,321245,0.33
12/25/2022,LIRR,51896,0.49
12/25/2022,MetroNorth,47454,0.44
12/25/2022,AccessARide,13709,0.77
12/25/2022,StatenIsland,730783,92
12/25/2022,Bridges_Tunnels,1005,30
12/26/2022,Subways,1812842,0.71
12/26/2022,Buses,644828,0.66
12/26/2022,LIRR,87401,0.82
12/26/2022,MetroNorth,89137,0.83
12/26/2022,AccessARide,9327,0.52
12/26/2022,StatenIsland,764686,96
12/26/2022,Bridges_Tunnels,2214,65
12/27/2022,Subways,2729514,0.51
12/27/2022,Buses,1027687,0.51
12/27/2022,LIRR,178880,0.57
12/27/2022,MetroNorth,156503,0.56
12/27/2022,AccessARide,21363,0.73
12/27/2022,StatenIsland,881989,100
12/27/2022,Bridges_Tunnels,5228,34
12/28/2022,Subways,2947028,0.55
12/28/2022,Buses,1088279,0.54
12/28/2022,LIRR,182226,0.58
12/28/2022,MetroNorth,163499,0.59
12/28/2022,AccessARide,23571,0.81
12/28/2022,StatenIsland,891790,101
12/28/2022,Bridges_Tunnels,5407,35
12/29/2022,Subways,3039432,0.57
12/29/2022,Buses,1099513,0.55
12/29/2022,LIRR,189075,0.6
12/29/2022,MetroNorth,167129,0.6
12/29/2022,AccessARide,23200,0.8
12/29/2022,StatenIsland,916565,103
12/29/2022,Bridges_Tunnels,5597,36
12/30/2022,Subways,3063480,0.57
12/30/2022,Buses,1087122,0.54
12/30/2022,LIRR,193989,0.61
12/30/2022,MetroNorth,176215,0.63
12/30/2022,AccessARide,22951,0.79
12/30/2022,StatenIsland,926881,105
12/30/2022,Bridges_Tunnels,5338,34
12/31/2022,Subways,1927101,0.58
12/31/2022,Buses,651474,0.51
12/31/2022,LIRR,81590,0.64
12/31/2022,MetroNorth,81198,0.52
12/31/2022,AccessARide,14090,0.82
12/31/2022,StatenIsland,686434,78
12/31/2022,Bridges_Tunnels,1847,37
1/1/2023,Subways,1675507,0.8
1/1/2023,Buses,475226,0.52
1/1/2023,LIRR,67722,0.82
1/1/2023,MetroNorth,66309,0.73
1/1/2023,AccessARide,11476,0.85
1/1/2023,StatenIsland,737533,108
1/1/2023,Bridges_Tunnels,1771,65
1/2/2023,Subways,1938154,0.93
1/2/2023,Buses,739507,0.81
1/2/2023,LIRR,76247,0.92
1/2/2023,MetroNorth,72403,0.8
1/2/2023,AccessARide,10136,0.75
1/2/2023,StatenIsland,692984,102
1/2/2023,Bridges_Tunnels,2671,98
1/3/2023,Subways,3175777,0.62
1/3/2023,Buses,1268913,0.62
1/3/2023,LIRR,179109,0.59
1/3/2023,MetroNorth,167136,0.62
1/3/2023,AccessARide,24868,0.88
1/3/2023,StatenIsland,815532,94
1/3/2023,Bridges_Tunnels,6853,42
1/4/2023,Subways,3413052,0.66
1/4/2023,Buses,1391449,0.68
1/4/2023,LIRR,182834,0.61
1/4/2023,MetroNorth,170847,0.63
1/4/2023,AccessARide,26848,0.95
1/4/2023,StatenIsland,839120,97
1/4/2023,Bridges_Tunnels,7282,44
1/5/2023,Subways,3428520,0.67
1/5/2023,Buses,1378698,0.67
1/5/2023,LIRR,175278,0.58
1/5/2023,MetroNorth,166642,0.62
1/5/2023,AccessARide,26808,0.95
1/5/2023,StatenIsland,859218,99
1/5/2023,Bridges_Tunnels,7042,43
1/6/2023,Subways,3229858,0.63
1/6/2023,Buses,1319595,0.64
1/6/2023,LIRR,161259,0.53
1/6/2023,MetroNorth,142524,0.53
1/6/2023,AccessARide,25824,0.91
1/6/2023,StatenIsland,873654,101
1/6/2023,Bridges_Tunnels,6050,37
1/7/2023,Subways,2116138,0.78
1/7/2023,Buses,806981,0.67
1/7/2023,LIRR,87215,0.9
1/7/2023,MetroNorth,85244,0.66
1/7/2023,AccessARide,14828,1.02
1/7/2023,StatenIsland,808570,106
1/7/2023,Bridges_Tunnels,2297,56
1/8/2023,Subways,1610764,0.77
1/8/2023,Buses,628612,0.68
1/8/2023,LIRR,68647,0.83
1/8/2023,MetroNorth,64893,0.72
1/8/2023,AccessARide,15157,1.12
1/8/2023,StatenIsland,739656,108
1/8/2023,Bridges_Tunnels,1529,56
1/9/2023,Subways,3145743,0.61
1/9/2023,Buses,1353638,0.66
1/9/2023,LIRR,173594,0.57
1/9/2023,MetroNorth,157335,0.58
1/9/2023,AccessARide,24923,0.88
1/9/2023,StatenIsland,829372,95
1/9/2023,Bridges_Tunnels,6629,40
1/10/2023,Subways,3469177,0.67
1/10/2023,Buses,1412543,0.69
1/10/2023,LIRR,196817,0.65
1/10/2023,MetroNorth,179530,0.67
1/10/2023,AccessARide,27309,0.97
1/10/2023,StatenIsland,859974,99
1/10/2023,Bridges_Tunnels,7414,45
1/11/2023,Subways,3508962,0.68
1/11/2023,Buses,1421914,0.69
1/11/2023,LIRR,188904,0.63
1/11/2023,MetroNorth,174349,0.65
1/11/2023,AccessARide,27991,0.99
1/11/2023,StatenIsland,864282,99
1/11/2023,Bridges_Tunnels,7166,44
1/12/2023,Subways,3472709,0.68
1/12/2023,Buses,1364715,0.67
1/12/2023,LIRR,188850,0.62
1/12/2023,MetroNorth,168701,0.63
1/12/2023,AccessARide,27119,0.96
1/12/2023,StatenIsland,881579,101
1/12/2023,Bridges_Tunnels,7150,44
1/13/2023,Subways,3270020,0.64
1/13/2023,Buses,1345748,0.66
1/13/2023,LIRR,167475,0.55
1/13/2023,MetroNorth,147885,0.55
1/13/2023,AccessARide,26085,0.92
1/13/2023,StatenIsland,922864,106
1/13/2023,Bridges_Tunnels,6042,37
1/14/2023,Subways,2072387,0.77
1/14/2023,Buses,785952,0.66
1/14/2023,LIRR,84718,0.87
1/14/2023,MetroNorth,83565,0.64
1/14/2023,AccessARide,15407,1.06
1/14/2023,StatenIsland,817979,107
1/14/2023,Bridges_Tunnels,2059,50
1/15/2023,Subways,1705804,0.82
1/15/2023,Buses,621041,0.68
1/15/2023,LIRR,72479,0.88
1/15/2023,MetroNorth,70493,0.78
1/15/2023,AccessARide,15198,1.13
1/15/2023,StatenIsland,757778,111
1/15/2023,Bridges_Tunnels,1510,55
1/16/2023,Subways,2172218,1.04
1/16/2023,Buses,884152,0.96
1/16/2023,LIRR,82416,1
1/16/2023,MetroNorth,75892,0.84
1/16/2023,AccessARide,14617,1.08
1/16/2023,StatenIsland,812347,119
1/16/2023,Bridges_Tunnels,3140,115
1/17/2023,Subways,3451604,0.67
1/17/2023,Buses,1399573,0.68
1/17/2023,LIRR,193345,0.64
1/17/2023,MetroNorth,183674,0.68
1/17/2023,AccessARide,27214,0.96
1/17/2023,StatenIsland,870650,100
1/17/2023,Bridges_Tunnels,7492,46
1/18/2023,Subways,3603344,0.7
1/18/2023,Buses,1449590,0.71
1/18/2023,LIRR,198264,0.66
1/18/2023,MetroNorth,182209,0.68
1/18/2023,AccessARide,29223,1.03
1/18/2023,StatenIsland,877542,101
1/18/2023,Bridges_Tunnels,7488,46
1/19/2023,Subways,3492226,0.68
1/19/2023,Buses,1327804,0.65
1/19/2023,LIRR,179752,0.59
1/19/2023,MetroNorth,170122,0.63
1/19/2023,AccessARide,26737,0.95
1/19/2023,StatenIsland,862336,99
1/19/2023,Bridges_Tunnels,6925,42
1/20/2023,Subways,3375887,0.66
1/20/2023,Buses,1383181,0.68
1/20/2023,LIRR,173943,0.58
1/20/2023,MetroNorth,150003,0.56
1/20/2023,AccessARide,26548,0.94
1/20/2023,StatenIsland,915022,105
1/20/2023,Bridges_Tunnels,6192,38
1/21/2023,Subways,2137169,0.79
1/21/2023,Buses,823236,0.69
1/21/2023,LIRR,88435,0.91
1/21/2023,MetroNorth,84763,0.65
1/21/2023,AccessARide,15580,1.07
1/21/2023,StatenIsland,826850,108
1/21/2023,Bridges_Tunnels,2058,50
1/22/2023,Subways,1593386,0.76
